,year,week_number,content,relative
406,2017,40,0,0.0
407,2017,41,9,100.0
408,2017,42,1,11.11111111111111
409,2017,43,2,22.22222222222222
410,2017,44,2,22.22222222222222
411,2017,45,4,44.44444444444444
412,2017,46,2,22.22222222222222
413,2017,47,3,33.33333333333333
414,2017,48,1,11.11111111111111
415,2017,49,2,22.22222222222222
416,2017,50,3,33.33333333333333
417,2017,51,2,22.22222222222222
418,2017,52,0,0.0
419,2017,53,1,11.11111111111111
420,2018,0,3,42.857142857142854
421,2018,1,6,85.71428571428571
422,2018,2,0,0.0
423,2018,3,2,28.57142857142857
424,2018,4,2,28.57142857142857
425,2018,5,4,57.14285714285714
426,2018,6,4,57.14285714285714
427,2018,7,4,57.14285714285714
428,2018,8,7,100.0
429,2018,9,2,28.57142857142857
430,2018,10,4,57.14285714285714
431,2018,11,1,14.285714285714285
432,2018,12,3,42.857142857142854
433,2018,13,2,28.57142857142857
434,2018,14,3,42.857142857142854
435,2018,15,2,28.57142857142857
436,2018,16,3,42.857142857142854
437,2018,17,0,0.0
438,2018,18,3,42.857142857142854
439,2018,19,4,57.14285714285714
440,2018,20,2,28.57142857142857
441,2018,21,1,14.285714285714285
442,2018,22,2,28.57142857142857
443,2018,23,4,57.14285714285714
444,2018,24,2,28.57142857142857
445,2018,25,1,14.285714285714285
446,2018,26,1,14.285714285714285
447,2018,27,3,42.857142857142854
448,2018,28,7,100.0
449,2018,29,4,57.14285714285714
450,2018,30,3,42.857142857142854
451,2018,31,0,0.0
452,2018,32,1,14.285714285714285
453,2018,33,4,57.14285714285714
454,2018,34,3,42.857142857142854
455,2018,35,0,0.0
456,2018,36,3,42.857142857142854
457,2018,37,5,71.42857142857142
458,2018,38,4,57.14285714285714
459,2018,39,5,71.42857142857142
460,2018,40,3,42.857142857142854
461,2018,41,3,42.857142857142854
462,2018,42,3,42.857142857142854
463,2018,43,1,14.285714285714285
464,2018,44,3,42.857142857142854
465,2018,45,5,71.42857142857142
466,2018,46,0,0.0
467,2018,47,4,57.14285714285714
468,2018,48,5,71.42857142857142
469,2018,49,3,42.857142857142854
470,2018,50,3,42.857142857142854
471,2018,51,1,14.285714285714285
472,2018,52,0,0.0
473,2019,1,6,60.00000000000001
474,2019,2,1,10.0
475,2019,3,4,40.0
476,2019,4,2,20.0
477,2019,5,2,20.0
478,2019,6,2,20.0
479,2019,7,3,30.000000000000004
480,2019,8,0,0.0
481,2019,9,2,20.0
482,2019,10,6,60.00000000000001
483,2019,11,4,40.0
484,2019,12,1,10.0
485,2019,13,1,10.0
486,2019,14,2,20.0
487,2019,15,2,20.0
488,2019,16,3,30.000000000000004
489,2019,17,1,10.0
490,2019,18,2,20.0
491,2019,19,3,30.000000000000004
492,2019,20,5,50.0
493,2019,21,3,30.000000000000004
494,2019,22,2,20.0
495,2019,23,3,30.000000000000004
496,2019,24,3,30.000000000000004
497,2019,25,3,30.000000000000004
498,2019,26,3,30.000000000000004
499,2019,27,5,50.0
500,2019,28,4,40.0
501,2019,29,5,50.0
502,2019,30,6,60.00000000000001
503,2019,31,6,60.00000000000001
504,2019,32,5,50.0
505,2019,33,2,20.0
506,2019,34,3,30.000000000000004
507,2019,35,2,20.0
508,2019,36,2,20.0
509,2019,37,5,50.0
510,2019,38,5,50.0
511,2019,39,6,60.00000000000001
